,Address,Attached,Detached,Semi-attached
0,"189 MANHATTAN STREET, Staten Island, New York, 10307",0.0837081705626,0.853626739213,0.0626650902247
1,"100 MANEE AVENUE, Staten Island, New York, 10309",0.0966184952152,0.84054519747,0.0628363073149
2,"73 MANEE AVENUE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
3,"155 MANHATTAN STREET, Staten Island, New York, 10307",0.0750213097924,0.883634410321,0.0413442798861
4,"65 MANEE AVENUE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
5,"68 BAYVIEW AVENUE, Staten Island, New York, 10309",0.113639861329,0.811156359492,0.0752037791781
6,"158 MANHATTAN STREET, Staten Island, New York, 10307",0.0443981516659,0.916807505316,0.038794343018
7,"116 BAYVIEW AVENUE, Staten Island, New York, 10309",0.113639861329,0.811156359492,0.0752037791781
8,"39 MANEE AVENUE, Staten Island, New York, 10309",0.0822946860953,0.856438311725,0.0612670021796
9,"5976 AMBOY ROAD, Staten Island, New York, 10309",0.0433331767269,0.906709077457,0.0499577458158
10,"6218 AMBOY ROAD, Staten Island, New York, 10309",0.0906178275009,0.850634718044,0.0587474544549
11,"207 BRIGHTON STREET, Staten Island, New York, 10307",0.0657078628637,0.87536238233,0.0589297548062
12,"26 BAYVIEW AVENUE, Staten Island, New York, 10309",0.0578742481594,0.905415401474,0.0367103503669
13,"30 BAYVIEW AVENUE, Staten Island, New York, 10309",0.0517629795443,0.902102146805,0.0461348736507
14,"179 BRIGHTON STREET, Staten Island, New York, 10307",0.0517629795443,0.902102146805,0.0461348736507
15,"38 BAYVIEW AVENUE, Staten Island, New York, 10309",0.0369297875124,0.928114076526,0.0349561359613
16,"158 BRIGHTON STREET, Staten Island, New York, 10307",0.193802158474,0.7018249482,0.104372893326
17,"160 BRIGHTON STREET, Staten Island, New York, 10307",0.13675722532,0.785905957452,0.0773368172285
18,"69 MANEE AVENUE, Staten Island, New York, 10309",0.0684706207016,0.890359771145,0.041169608153
19,"6020 AMBOY ROAD, Staten Island, New York, 10309",0.0904243718648,0.834840599048,0.0747350290876
20,"178 BRIGHTON STREET, Staten Island, New York, 10307",0.036726850426,0.92609247961,0.037180669964
21,"5992 AMBOY ROAD, Staten Island, New York, 10309",0.0672555256739,0.876766277583,0.0559781967431
22,"38 UTICA STREET, Staten Island, New York, 10309",0.0906178275009,0.850634718044,0.0587474544549
23,"215 CHELSEA STREET, Staten Island, New York, 10307",0.0375824957574,0.925457563718,0.0369599405248
24,"197 CHELSEA STREET, Staten Island, New York, 10307",0.100057034355,0.849615912351,0.0503270532947
25,"191 CHELSEA STREET, Staten Island, New York, 10307",0.0657078628637,0.87536238233,0.0589297548062
26,"741 JOHNSTON TERRACE, Staten Island, New York, 10309",0.0307863552406,0.943561022344,0.0256526224152
27,"771 JOHNSTON TERRACE, Staten Island, New York, 10309",0.0443269849851,0.91638512311,0.0392878919053
28,"358 SLEIGHT AVENUE, Staten Island, New York, 10307",0.0300519665372,0.942351633283,0.0275964001801
29,"374 SLEIGHT AVENUE, Staten Island, New York, 10307",0.0440883547862,0.910280618745,0.0456310264691
30,"353 YETMAN AVENUE, Staten Island, New York, 10307",0.126511403078,0.788989512402,0.0844990845201
31,"32 SHERWOOD AVENUE, Staten Island, New York, 10309",0.0688013332131,0.874122835856,0.0570758309308
32,"346 SLEIGHT AVENUE, Staten Island, New York, 10307",0.0948378892632,0.819311340449,0.0858507702874
33,"50 SHERWOOD AVENUE, Staten Island, New York, 10309",0.26781126632,0.626898073388,0.105290660292
